NAME,GSS_CODE,HECTARES,NONLD_AREA,LB_GSS_CD,BOROUGH,POLY_ID,NUMPOINTS
Barkingside,E05000496,152.92000,0.00000,E09000026,Redbridge,51308,4
Fullwell,E05000504,218.78700,0.00000,E09000026,Redbridge,51309,5
Chadwell,E05000498,151.26300,0.00000,E09000026,Redbridge,51290,6
Monkhams,E05000509,307.67600,0.00000,E09000026,Redbridge,51310,6
Carshalton South and Clockhouse,E05000559,705.34200,0.00000,E09000029,Sutton,116887,1
Cheam,E05000560,393.03800,0.00000,E09000029,Sutton,116888,3
Beddington South,E05000556,306.10400,0.00000,E09000029,Sutton,116898,3
St. Helier,E05000562,149.66700,0.00000,E09000029,Sutton,116894,6
Wandle Valley,E05000571,205.36900,0.00000,E09000029,Sutton,116897,8
Belmont,E05000557,233.33200,0.00000,E09000029,Sutton,116890,4
Nonsuch,E05000561,190.70200,0.00000,E09000029,Sutton,116889,5
Worcester Park,E05000572,195.70300,0.00000,E09000029,Sutton,50827,2
Sutton South,E05000566,127.15900,0.00000,E09000029,Sutton,116900,1
Sutton West,E05000567,178.21500,0.00000,E09000029,Sutton,116892,5
Sutton Central,E05000564,131.04800,0.00000,E09000029,Sutton,116901,8
Carshalton Central,E05000558,202.38200,0.00000,E09000029,Sutton,116895,8
Sutton North,E05000565,187.37200,0.00000,E09000029,Sutton,116893,4
Stonecot,E05000563,198.35800,0.00000,E09000029,Sutton,116899,3
The Wrythe,E05000568,148.36100,0.00000,E09000029,Sutton,119327,2
Wallington South,E05000570,171.79800,0.00000,E09000029,Sutton,116891,5
Wallington North,E05000569,161.92700,0.00000,E09000029,Sutton,51325,5
Beddington North,E05000555,498.82100,0.00000,E09000029,Sutton,51326,0
Hampton,E05000520,687.72400,0.00000,E09000027,Richmond upon Thames,117445,2
Teddington,E05000530,429.55000,2.82300,E09000027,Richmond upon Thames,117446,2
Hampton Wick,E05000522,274.55200,0.44400,E09000027,Richmond upon Thames,50529,5
Heathfield,E05000523,191.05800,0.00000,E09000027,Richmond upon Thames,51143,3
Twickenham Riverside,E05000531,196.43100,21.26200,E09000027,Richmond upon Thames,117431,8
"Ham, Petersham and Richmond Riverside",E05000519,943.26700,18.15000,E09000027,Richmond upon Thames,51116,3
North Richmond,E05000526,280.14700,8.58500,E09000027,Richmond upon Thames,117432,7
Kew,E05000524,357.62500,27.58300,E09000027,Richmond upon Thames,51115,3
East Sheen,E05000517,583.31900,0.00000,E09000027,Richmond upon Thames,117429,3
Mortlake and Barnes Common,E05000525,193.60800,9.31300,E09000027,Richmond upon Thames,50461,1
Hampton North,E05000521,194.98000,0.00000,E09000027,Richmond upon Thames,117449,3
Fulwell and Hampton Hill,E05000518,191.77200,0.00000,E09000027,Richmond upon Thames,51128,6
West Twickenham,E05000532,245.85600,0.00000,E09000027,Richmond upon Thames,117447,4
Whitton,E05000533,162.59700,0.00000,E09000027,Richmond upon Thames,51142,5
South Twickenham,E05000529,172.72700,3.68800,E09000027,Richmond upon Thames,117448,1
St. Margarets and North Twickenham,E05000527,200.76300,4.02600,E09000027,Richmond upon Thames,117430,4
South Richmond,E05000528,269.13900,3.14200,E09000027,Richmond upon Thames,50527,7
Barnes,E05000516,300.99400,36.42600,E09000027,Richmond upon Thames,50474,3
Cannon Hill,E05000456,222.34400,0.00000,E09000024,Merton,50826,2
Cricket Green,E05000458,299.55300,0.00000,E09000024,Merton,50783,10
Village,E05000472,621.28500,0.00000,E09000024,Merton,50778,4
Wimbledon Park,E05000474,231.00700,0.00000,E09000024,Merton,51250,4
Lower Morden,E05000465,180.37800,0.00000,E09000024,Merton,50534,0
West Barnes,E05000473,195.16400,0.00000,E09000024,Merton,50825,3
Raynes Park,E05000469,185.65100,0.00000,E09000024,Merton,50822,1
Dundonald,E05000459,115.19700,0.00000,E09000024,Merton,50823,6
St. Helier,E05000470,184.52700,0.00000,E09000024,Merton,50842,7
Ravensbury,E05000468,183.95400,0.00000,E09000024,Merton,50780,6
Merton Park,E05000466,181.41800,0.00000,E09000024,Merton,51252,8
Abbey,E05000455,139.32600,0.00000,E09000024,Merton,50779,15
Figge's Marsh,E05000460,114.19000,0.00000,E09000024,Merton,117356,15
Pollards Hill,E05000467,216.32600,0.00000,E09000024,Merton,51193,6
Graveney,E05000461,88.24900,0.00000,E09000024,Merton,122408,2
Longthornton,E05000464,148.34300,0.00000,E09000024,Merton,50785,4
Hillside,E05000462,118.89800,0.00000,E09000024,Merton,50824,3
Trinity,E05000471,107.60100,0.00000,E09000024,Merton,51251,1
Lavender Fields,E05000463,117.96500,0.00000,E09000024,Merton,50781,2
Colliers Wood,E05000457,111.09000,0.00000,E09000024,Merton,122406,5
Roehampton and Putney Heath,E05000621,442.41500,0.00000,E09000032,Wandsworth,117302,14
Thamesfield,E05000625,192.17200,26.21100,E09000032,Wandsworth,51249,13
Wandsworth Common,E05000627,276.49700,0.00000,E09000032,Wandsworth,117305,4
West Hill,E05000628,168.56800,0.00000,E09000032,Wandsworth,117310,3
West Putney,E05000629,184.76100,0.00000,E09000032,Wandsworth,50644,2
East Putney,E05000613,161.03400,0.00000,E09000032,Wandsworth,117303,7
Graveney,E05000616,101.11700,0.00000,E09000032,Wandsworth,122407,18
Tooting,E05000626,160.02000,0.00000,E09000032,Wandsworth,50715,18
Southfields,E05000624,152.46900,0.00000,E09000032,Wandsworth,50645,15
Earlsfield,E05000612,140.34100,0.00000,E09000032,Wandsworth,117304,6
Nightingale,E05000618,123.19700,0.00000,E09000032,Wandsworth,117311,5
Furzedown,E05000615,141.52800,0.00000,E09000032,Wandsworth,122411,5
Bedford,E05000611,180.48000,0.00000,E09000032,Wandsworth,50713,5
Balham,E05000610,121.17600,0.00000,E09000032,Wandsworth,50717,12
Fairfield,E05000614,145.42800,6.74500,E09000032,Wandsworth,117306,16
Northcote,E05000619,167.53500,0.00000,E09000032,Wandsworth,117307,18
Latchmere,E05000617,108.32600,0.00000,E09000032,Wandsworth,117312,7
St. Mary's Park,E05000622,139.68500,31.39900,E09000032,Wandsworth,117308,9
Queenstown,E05000620,320.48600,31.24400,E09000032,Wandsworth,117309,6
Shaftesbury,E05000623,94.78900,0.00000,E09000032,Wandsworth,50798,5
Palace Riverside,E05000259,148.08300,34.32100,E09000013,Hammersmith and Fulham,117145,5
Munster,E05000257,62.42700,0.00000,E09000013,Hammersmith and Fulham,117153,2
Sands End,E05000262,137.80600,23.59600,E09000013,Hammersmith and Fulham,117151,7
Parsons Green and Walham,E05000260,89.58700,0.00000,E09000013,Hammersmith and Fulham,117150,10
Fulham Broadway,E05000254,66.79700,0.00000,E09000013,Hammersmith and Fulham,117155,10
Ravenscourt Park,E05000261,121.53300,6.31700,E09000013,Hammersmith and Fulham,117147,5
Hammersmith Broadway,E05000256,110.30500,5.48600,E09000013,Hammersmith and Fulham,117148,14
Avonmore and Brook Green,E05000252,89.65900,0.00000,E09000013,Hammersmith and Fulham,117149,5
Askew,E05000251,76.25000,0.00000,E09000013,Hammersmith and Fulham,117146,11
Wormholt and White City,E05000265,90.16400,0.00000,E09000013,Hammersmith and Fulham,117157,4
Shepherd's Bush Green,E05000263,106.82000,0.00000,E09000013,Hammersmith and Fulham,117158,17
College Park and Old Oak,E05000253,343.65400,0.00000,E09000013,Hammersmith and Fulham,50480,13
Town,E05000264,65.12900,0.00000,E09000013,Hammersmith and Fulham,117152,7
Fulham Reach,E05000255,88.19800,5.92800,E09000013,Hammersmith and Fulham,117154,11
North End,E05000258,63.51700,0.00000,E09000013,Hammersmith and Fulham,117156,7
Addison,E05000250,55.48100,0.00000,E09000013,Hammersmith and Fulham,50641,7
Cremorne,E05000387,61.02800,13.24100,E09000020,Kensington and Chelsea,51243,10
Holland,E05000391,103.89600,0.00000,E09000020,Kensington and Chelsea,50661,2
Norland,E05000392,72.39300,0.00000,E09000020,Kensington and Chelsea,117492,4
Golborne,E05000389,94.41300,0.00000,E09000020,Kensington and Chelsea,50559,5
Redcliffe,E05000396,69.64000,0.00000,E09000020,Kensington and Chelsea,51247,6
Stanley,E05000399,66.23500,0.00000,E09000020,Kensington and Chelsea,117490,7
Royal Hospital,E05000397,90.14300,12.75300,E09000020,Kensington and Chelsea,117491,9
Brompton,E05000383,95.50400,0.00000,E09000020,Kensington and Chelsea,117493,31
Abingdon,E05000382,63.06000,0.00000,E09000020,Kensington and Chelsea,50660,5
Pembridge,E05000394,48.90400,0.00000,E09000020,Kensington and Chelsea,50562,5
Notting Barns,E05000393,62.33200,0.00000,E09000020,Kensington and Chelsea,50484,2
Colville,E05000385,39.21200,0.00000,E09000020,Kensington and Chelsea,50563,9
St. Charles,E05000398,70.78300,0.00000,E09000020,Kensington and Chelsea,50483,4
Earl's Court,E05000388,45.82800,0.00000,E09000020,Kensington and Chelsea,50662,14
Courtfield,E05000386,47.76000,0.00000,E09000020,Kensington and Chelsea,50654,10
Queen's Gate,E05000395,60.64500,0.00000,E09000020,Kensington and Chelsea,50657,11
Hans Town,E05000390,55.23400,0.00000,E09000020,Kensington and Chelsea,117494,11
Campden,E05000384,91.37000,0.00000,E09000020,Kensington and Chelsea,50561,8
St. James's,E05000644,346.37900,27.14600,E09000033,Westminster,117483,96
Lancaster Gate,E05000638,63.08200,0.00000,E09000033,Westminster,50773,10
Knightsbridge and Belgravia,E05000637,359.43000,0.00000,E09000033,Westminster,117482,27
Hyde Park,E05000636,95.51400,0.00000,E09000033,Westminster,50772,24
Churchill,E05000633,60.92300,9.33300,E09000033,Westminster,50796,7
Vincent Square,E05000646,68.35500,8.89000,E09000033,Westminster,117485,12
West End,E05000649,199.97300,0.00000,E09000033,Westminster,50723,130
Harrow Road,E05000635,49.51900,0.00000,E09000033,Westminster,50565,10
Bryanston and Dorset Square,E05000632,72.31800,0.00000,E09000033,Westminster,50771,26
Regent's Park,E05000643,225.57600,0.00000,E09000033,Westminster,50571,18
Abbey Road,E05000630,109.49200,0.00000,E09000033,Westminster,117484,6
Marylebone High Street,E05000641,100.10700,0.00000,E09000033,Westminster,117487,26
Queen's Park,E05000642,58.44100,0.00000,E09000033,Westminster,50555,5
Bayswater,E05000631,51.94900,0.00000,E09000033,Westminster,50564,5
Warwick,E05000647,57.35400,0.00000,E09000033,Westminster,50794,20
Tachbrook,E05000645,44.32800,8.94000,E09000033,Westminster,117486,5
Westbourne,E05000648,67.64600,0.00000,E09000033,Westminster,50566,11
Little Venice,E05000639,63.73300,0.00000,E09000033,Westminster,50568,7
Maida Vale,E05000640,64.61500,0.00000,E09000033,Westminster,50639,5
Church Street,E05000634,44.26900,0.00000,E09000033,Westminster,50567,14
Swiss Cottage,E05000144,125.67100,0.00000,E09000007,Camden,117288,4
Highgate,E05000137,323.92600,0.00000,E09000007,Camden,50573,9
Kilburn,E05000140,68.51800,0.00000,E09000007,Camden,117286,8
Bloomsbury,E05000129,102.09100,0.00000,E09000007,Camden,117296,25
Holborn and Covent Garden,E05000138,119.49300,0.00000,E09000007,Camden,117300,43
St. Pancras and Somers Town,E05000143,139.88900,0.00000,E09000007,Camden,117290,10
Camden Town with Primrose Hill,E05000130,116.61500,0.00000,E09000007,Camden,117297,35
Cantelowes,E05000131,75.93300,0.00000,E09000007,Camden,117299,15
King's Cross,E05000141,61.13800,0.00000,E09000007,Camden,117301,20
Fortune Green,E05000132,100.65200,0.00000,E09000007,Camden,117295,4
Frognal and Fitzjohns,E05000133,153.02300,0.00000,E09000007,Camden,117293,8
Gospel Oak,E05000134,69.23200,0.00000,E09000007,Camden,117291,7
Hampstead Town,E05000135,244.93900,0.00000,E09000007,Camden,117294,4
Kentish Town,E05000139,102.89500,0.00000,E09000007,Camden,117292,12
West Hampstead,E05000145,88.72900,0.00000,E09000007,Camden,117287,7
Belsize,E05000128,78.05700,0.00000,E09000007,Camden,50576,5
Haverstock,E05000136,73.17700,0.00000,E09000007,Camden,117298,2
Regent's Park,E05000142,134.95600,0.00000,E09000007,Camden,117289,20
Millwall,E05000583,245.81800,49.74300,E09000030,Tower Hamlets,117257,5
Blackwall and Cubitt Town,E05000575,296.71300,72.36900,E09000030,Tower Hamlets,117258,9
Shadwell,E05000586,96.22500,9.72000,E09000030,Tower Hamlets,51234,22
St. Katharine's and Wapping,E05000585,150.90900,36.30100,E09000030,Tower Hamlets,51235,7
Limehouse,E05000580,114.28400,7.03400,E09000030,Tower Hamlets,117259,15
Bethnal Green South,E05000574,88.18700,0.00000,E09000030,Tower Hamlets,117260,21
Mile End and Globe Town,E05000581,90.03900,0.00000,E09000030,Tower Hamlets,50748,11
Bethnal Green North,E05000573,82.53400,0.00000,E09000030,Tower Hamlets,117261,16
St. Dunstan's and Stepney Green,E05000584,101.84800,0.00000,E09000030,Tower Hamlets,117264,15
Mile End East,E05000582,107.13300,0.00000,E09000030,Tower Hamlets,50745,14
East India and Lansbury,E05000579,122.34100,4.54000,E09000030,Tower Hamlets,117265,11
Bromley-by-Bow,E05000578,107.07300,0.00000,E09000030,Tower Hamlets,117266,8
Bow West,E05000577,134.29300,0.00000,E09000030,Tower Hamlets,117262,14
Bow East,E05000576,186.61000,0.00000,E09000030,Tower Hamlets,117263,5
Whitechapel,E05000589,92.14700,0.00000,E09000030,Tower Hamlets,50753,19
Spitalfields and Banglatown,E05000587,63.77300,0.00000,E09000030,Tower Hamlets,50754,15
Weavers,E05000588,77.57500,0.00000,E09000030,Tower Hamlets,50811,17
Clerkenwell,E05000370,93.26300,0.00000,E09000019,Islington,50755,15
Caledonian,E05000368,113.61100,0.00000,E09000019,Islington,50626,12
St. Mary's,E05000379,86.83100,0.00000,E09000019,Islington,50761,17
Holloway,E05000375,100.87400,0.00000,E09000019,Islington,117408,13
Highbury East,E05000372,100.80900,0.00000,E09000019,Islington,50667,2
Highbury West,E05000373,108.25400,0.00000,E09000019,Islington,117409,13
Tollington,E05000381,84.86600,0.00000,E09000019,Islington,117405,1
Bunhill,E05000367,108.26300,0.00000,E09000019,Islington,50812,18
St. Peter's,E05000380,81.05300,0.00000,E09000019,Islington,50762,8
Canonbury,E05000369,80.72000,0.00000,E09000019,Islington,117407,5
Barnsbury,E05000366,83.01200,0.00000,E09000019,Islington,50763,10
St. George's,E05000378,84.58200,0.00000,E09000019,Islington,50625,7
Junction,E05000376,102.75000,0.00000,E09000019,Islington,50586,12
Finsbury Park,E05000371,91.62600,0.00000,E09000019,Islington,117410,31
Hillrise,E05000374,82.47100,0.00000,E09000019,Islington,117406,4
Mildmay,E05000377,82.68000,0.00000,E09000019,Islington,50699,12
Haggerston,E05000239,124.25000,0.00000,E09000012,Hackney,117332,43
Brownswood,E05000231,83.85500,0.00000,E09000012,Hackney,50583,2
De Beauvoir,E05000236,88.78300,0.00000,E09000012,Hackney,50759,14
Queensbridge,E05000245,107.97400,0.00000,E09000012,Hackney,50810,5
Wick,E05000249,162.74400,0.00000,E09000012,Hackney,50741,3
Dalston,E05000235,92.65800,0.00000,E09000012,Hackney,117336,12
Stoke Newington Central,E05000247,71.19200,0.00000,E09000012,Hackney,117340,6
Hackney Downs,E05000238,101.80500,0.00000,E09000012,Hackney,117342,12
Leabridge,E05000242,106.36300,0.00000,E09000012,Hackney,50675,6
New River,E05000244,97.79800,0.00000,E09000012,Hackney,117333,12
Cazenove,E05000232,68.46200,0.00000,E09000012,Hackney,117343,8
King's Park,E05000241,181.95600,0.00000,E09000012,Hackney,117334,1
Hoxton,E05000240,83.96000,0.00000,E09000012,Hackney,117335,3
Victoria,E05000248,80.22100,0.00000,E09000012,Hackney,50751,4
Hackney Central,E05000237,78.03100,0.00000,E09000012,Hackney,117337,9
Chatham,E05000233,90.75000,0.00000,E09000012,Hackney,117338,16
Clissold,E05000234,70.04400,0.00000,E09000012,Hackney,117339,3
Lordship,E05000243,118.80400,0.00000,E09000012,Hackney,117341,15
Springfield,E05000246,95.25600,0.00000,E09000012,Hackney,50676,7
Highgate,E05000272,249.48200,0.00000,E09000014,Haringey,117131,6
Harringay,E05000271,156.60900,0.00000,E09000014,Haringey,117132,21
Fortis Green,E05000270,199.07100,0.00000,E09000014,Haringey,119323,9
Bounds Green,E05000267,138.62400,0.00000,E09000014,Haringey,50494,13
Crouch End,E05000269,144.04000,0.00000,E09000014,Haringey,117135,4
Stroud Green,E05000279,109.37400,0.00000,E09000014,Haringey,50702,1
Muswell Hill,E05000274,165.32800,0.00000,E09000014,Haringey,50708,5
Hornsey,E05000273,105.39000,0.00000,E09000014,Haringey,117136,2
Alexandra,E05000266,261.38500,0.00000,E09000014,Haringey,50594,4
Noel Park,E05000275,122.56400,0.00000,E09000014,Haringey,50592,30
Woodside,E05000284,149.71500,0.00000,E09000014,Haringey,50537,10
St. Ann's,E05000277,109.38100,0.00000,E09000014,Haringey,117137,9
Seven Sisters,E05000278,129.46300,0.00000,E09000014,Haringey,50701,14
Tottenham Green,E05000280,135.96600,0.00000,E09000014,Haringey,117133,22
West Green,E05000282,139.91100,0.00000,E09000014,Haringey,50591,9
Tottenham Hale,E05000281,191.18900,0.00000,E09000014,Haringey,50694,13
White Hart Lane,E05000283,169.88500,0.00000,E09000014,Haringey,50597,11
Bruce Grove,E05000268,93.65800,0.00000,E09000014,Haringey,50589,25
Northumberland Park,E05000276,188.80200,0.00000,E09000014,Haringey,117134,11
Royal Docks,E05000491,473.05200,142.28300,E09000025,Newham,116821,3
Canning Town North,E05000477,252.08500,6.13600,E09000025,Newham,116825,16
Beckton,E05000475,625.18800,70.66500,E09000025,Newham,51352,9
East Ham South,E05000482,180.89900,1.74200,E09000025,Newham,50805,8
Stratford and New Town,E05000492,423.49700,4.51800,E09000025,Newham,116822,31
Canning Town South,E05000478,180.87500,12.29200,E09000025,Newham,116823,8
Custom House,E05000479,206.34400,0.00000,E09000025,Newham,116824,7
Plaistow South,E05000490,138.45200,0.00000,E09000025,Newham,116829,20
West Ham,E05000494,133.70000,0.00000,E09000025,Newham,116828,5
Plaistow North,E05000489,98.41800,0.00000,E09000025,Newham,50738,9
Forest Gate South,E05000484,119.11500,0.00000,E09000025,Newham,51318,12
Boleyn,E05000476,91.71800,0.00000,E09000025,Newham,51362,18
East Ham Central,E05000480,103.19700,0.00000,E09000025,Newham,51357,25
Green Street West,E05000486,80.28100,0.00000,E09000025,Newham,116826,20
Green Street East,E05000485,74.63100,0.00000,E09000025,Newham,116827,9
East Ham North,E05000481,90.46400,0.00000,E09000025,Newham,51355,12
Wall End,E05000493,137.67500,0.00000,E09000025,Newham,51277,2
Forest Gate North,E05000483,124.76800,0.00000,E09000025,Newham,51316,8
Manor Park,E05000488,133.48700,0.00000,E09000025,Newham,51359,10
Little Ilford,E05000487,189.96100,0.00000,E09000025,Newham,51356,8
Gascoigne,E05000032,113.87400,4.90600,E09000002,Barking and Dagenham,51280,6
Thames,E05000039,788.84800,120.12500,E09000002,Barking and Dagenham,117012,7
River,E05000038,354.36900,41.46400,E09000002,Barking and Dagenham,117013,8
Village,E05000041,214.74800,0.00000,E09000002,Barking and Dagenham,50858,2
Abbey,E05000026,128.29200,2.65500,E09000002,Barking and Dagenham,51353,14
Longbridge,E05000035,164.53000,0.00000,E09000002,Barking and Dagenham,51279,7
Eastbury,E05000031,143.92100,0.00000,E09000002,Barking and Dagenham,51278,7
Goresbrook,E05000033,127.78200,0.00000,E09000002,Barking and Dagenham,117016,8
Mayesbrook,E05000036,185.64200,0.00000,E09000002,Barking and Dagenham,117015,7
Becontree,E05000028,128.80900,0.00000,E09000002,Barking and Dagenham,117018,3
Alibon,E05000027,136.44200,0.00000,E09000002,Barking and Dagenham,117020,4
Valence,E05000040,129.28400,0.00000,E09000002,Barking and Dagenham,117019,8
Heath,E05000034,200.12800,0.00000,E09000002,Barking and Dagenham,117021,5
Whalebone,E05000042,155.39900,0.00000,E09000002,Barking and Dagenham,117022,5
Eastbrook,E05000030,345.06000,0.00000,E09000002,Barking and Dagenham,50856,3
Chadwell Heath,E05000029,338.42200,0.00000,E09000002,Barking and Dagenham,117014,3
Parsloes,E05000037,124.38400,0.00000,E09000002,Barking and Dagenham,117017,6
City of London,E09000001,314.94300,24.54600,E09000001,City of London,122502,115
